,assists,creeps_stacked,deaths,denies,duration,hero_damage,kills,last_hits,levels,name,net,obs_placed,sen_placed,tower_damage,xpm
0,56,10.0,10,50,34.4,93866.0,35,1297,109,Royal Never Give Up,83794.0,17.0,32.0,15696.0,3231
1,24,3.0,35,29,34.4,55124.0,10,910,87,Team Aster,53947.0,17.0,28.0,1414.0,2203
2,77,16.0,28,49,44.33,102842.0,26,968,107,Team Liquid,83236.0,16.0,22.0,11884.0,2295
3,86,14.0,28,21,44.33,100528.0,28,800,105,OG,70296.0,17.0,16.0,11822.0,2168
4,35,18.191974595842957,7,25,18.7,81486.7612757732,20,334,57,Team Secret,41901.0,13.504618937644342,19.03002309468822,9776.290127020786,2064
5,11,18.191974595842957,20,16,18.7,81486.7612757732,6,276,43,PSG.LGD,21757.0,13.504618937644342,19.03002309468822,9776.290127020786,1253
6,80,15.0,12,33,30.36,98717.0,39,718,102,Team Secret,70088.0,15.0,8.0,19435.0,3078
7,24,22.0,40,38,30.36,62743.0,11,738,80,OG,41739.0,15.0,19.0,3275.0,2055
8,63,25.0,13,72,28.46,64718.0,28,717,89,Team Liquid,59222.0,14.0,19.0,16102.0,2623
9,23,32.0,29,25,28.46,57049.0,12,488,67,Evil Geniuses,37328.0,13.0,11.0,5459.0,1592
10,4,24.0,22,28,26.58,53801.0,2,630,64,Fnatic,39114.0,12.0,19.0,3663.0,1624
11,50,44.0,2,53,26.58,54356.0,22,765,84,BOOM Esports,62943.0,12.0,16.0,21577.0,2610
12,67,7.0,10,46,28.47,73295.0,34,682,92,Evil Geniuses,58657.0,12.0,18.0,5940.0,2889
13,14,53.0,34,28,28.47,48025.0,10,682,73,PSG.LGD,41254.0,12.0,22.0,209.0,1989
14,24,3.0,31,28,29.4,50135.0,10,627,78,Royal Never Give Up,44547.0,14.0,26.0,1104.0,2095
15,60,22.0,12,52,29.4,97740.0,30,770,93,PSG.LGD,66790.0,14.0,24.0,2509.0,2898
16,78,29.0,12,22,36.44,104147.0,28,954,107,Team Spirit,80076.0,18.0,32.0,30605.0,3082
17,23,20.0,29,38,36.44,67369.0,12,1164,96,PSG.LGD,62048.0,16.0,34.0,3384.0,2462
18,33,25.0,4,52,17.34,35584.0,13,426,58,Royal Never Give Up,37374.0,8.0,3.0,15304.0,2045
19,7,10.0,13,26,17.34,30897.0,4,376,50,Team Spirit,20627.0,9.0,8.0,1414.0,1557
20,39,57.0,13,34,38.23,84344.0,24,1167,108,Fnatic,87528.0,18.0,25.0,17395.0,2827
21,25,5.0,25,34,38.23,84314.0,12,839,92,OG,54419.0,18.0,24.0,3381.0,1993
22,60,12.0,16,44,28.25,61119.0,22,754,89,Royal Never Give Up,65523.0,14.0,27.0,22634.0,2772
23,30,22.0,22,28,28.25,53748.0,16,723,78,Team Aster,53358.0,13.0,23.0,4442.0,2237
24,49,22.0,15,62,35.17,68243.0,26,867,99,PSG.LGD,69833.0,15.0,14.0,13393.0,2616
25,30,12.0,26,22,35.17,49156.0,15,872,90,Team Secret,54490.0,13.0,11.0,2809.0,2131
26,76,28.0,22,63,41.53,93020.0,31,1255,119,Royal Never Give Up,87418.0,20.0,28.0,17143.0,3225
27,50,44.0,33,60,41.53,84881.0,21,1176,110,Team Aster,75642.0,19.0,27.0,10623.0,2883
28,50,6.0,30,15,42.5,81191.0,19,1292,109,Team Secret,78265.0,21.0,38.0,4926.0,2585
29,75,25.0,19,49,42.5,115366.0,30,1291,115,Fnatic,94453.0,21.0,39.0,34445.0,3025
30,43,18.191974595842957,8,28,23.34,44756.0,27,473,67,Evil Geniuses,55367.0,13.504618937644342,19.03002309468822,9162.0,2301
31,17,18.191974595842957,28,26,23.34,20157.0,7,338,54,PSG.LGD,27888.0,13.504618937644342,19.03002309468822,400.0,1465
32,60,18.191974595842957,10,35,39.2,81486.7612757732,24,893,94,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2556
33,18,18.191974595842957,25,54,39.2,81486.7612757732,9,639,75,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1667
34,105,20.0,36,30,34.11,135005.0,43,743,110,PSG.LGD,62238.098293113595,16.0,29.0,11873.0,3297
35,68,5.0,43,45,34.11,86496.0,36,623,90,Evil Geniuses,62238.098293113595,14.0,27.0,9530.0,2259
36,28,18.191974595842957,30,18,41.36,25428.0,12,665,75,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,2215.0,1534
37,76,18.191974595842957,13,19,41.36,39555.0,29,813,93,OG,62238.098293113595,13.504618937644342,19.03002309468822,8709.0,2291
38,61,48.0,37,47,51.6,99727.0,28,1258,101,OG,76294.0,20.0,41.0,2327.0,1772
39,75,6.0,31,52,51.6,88805.0,37,986,112,Team Liquid,98895.0,20.0,13.0,12291.0,2328
40,33,14.0,25,59,28.2,69265.0,18,758,78,Fnatic,47073.0,14.0,14.0,3107.0,2223
41,66,8.0,18,49,28.2,70279.0,25,687,85,OG,58169.0,13.0,23.0,25574.0,2369
42,52,32.0,41,22,39.28,109662.0,21,870,101,Nigma Galaxy,57211.0,17.0,23.0,856.0,2456
43,98,60.0,21,37,39.28,110289.0,39,1089,119,Team Liquid,90525.0,19.0,27.0,32961.0,3285
44,72,50.0,14,43,33.5,114019.0,34,938,106,OG,78381.0,17.0,22.0,28233.0,3102
45,31,22.0,34,23,33.5,95508.0,14,769,85,Nigma Galaxy,52652.0,14.0,24.0,489.0,2231
46,42,5.0,26,34,36.35,79687.0,23,911,98,Royal Never Give Up,65782.0,17.0,31.0,5647.0,2597
47,69,41.0,23,25,36.35,107682.0,26,1105,107,Team Aster,83055.0,18.0,33.0,21502.0,3066
48,48,4.0,29,74,46.43,88232.0,22,1262,115,Team Aster,82550.0,22.0,28.0,6230.0,2606
49,77,7.0,22,63,46.43,95967.0,28,1079,122,Royal Never Give Up,85120.0,21.0,27.0,13885.0,2960
50,60,32.0,36,66,55.15,138904.0,25,1361,121,Tundra Esports,101911.0,23.0,47.0,4217.0,2571
51,77,22.0,25,27,55.15,181513.0,34,2183,131,Team Secret,138158.0,25.0,44.0,22408.0,2907
52,71,14.0,24,56,38.54,100695.0,27,931,99,PSG.LGD,78332.0,19.0,22.0,21680.0,2424
53,61,5.0,27,37,38.54,79335.0,24,929,98,Royal Never Give Up,57176.0,17.0,24.0,4587.0,2259
54,81,32.0,15,29,35.43,118145.0,38,1091,114,Thunder Awaken,84761.0,18.0,33.0,21836.0,3417
55,36,32.0,38,50,35.43,101950.0,14,808,93,Team Liquid,55442.0,18.0,25.0,3246.0,2398
56,78,7.0,33,67,41.29,79703.0,33,742,103,Team Liquid,72745.0,17.0,15.0,15046.0,2295
57,60,7.0,33,56,41.29,99770.0,32,939,108,PSG.LGD,74035.0,17.0,13.0,11242.0,2474
58,73,18.191974595842957,16,38,44.27,54546.0,26,1040,93,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,13281.0,2209
59,32,18.191974595842957,27,35,44.27,40858.0,16,940,83,PSG.LGD,62238.098293113595,13.504618937644342,19.03002309468822,3140.0,1801
60,54,10.0,19,54,30.24,67656.0,27,663,87,PSG.LGD,56848.0,15.0,23.0,19273.0,2467
61,40,8.0,27,58,30.24,58593.0,19,672,80,Royal Never Give Up,42913.0,14.0,21.0,6978.0,2139
62,60,18.191974595842957,21,48,51.59,81486.7612757732,36,866,102,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2232
63,33,18.191974595842957,36,43,51.59,81486.7612757732,21,1009,90,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1797
64,61,43.0,15,43,34.32,74435.0,23,812,98,PSG.LGD,75032.0,16.0,28.0,26606.0,2668
65,32,6.0,23,45,34.32,63707.0,14,806,83,Team Liquid,49735.0,17.0,26.0,4707.0,2028
66,50,97.0,19,52,42.3,81319.0,25,1285,112,Team Liquid,89659.0,18.0,29.0,24344.0,2833
67,38,20.0,25,26,42.3,68578.0,19,1194,101,Team Secret,67859.0,20.0,23.0,14510.0,2387
68,80,7.0,20,66,23.5,81799.0,32,418,73,PSG.LGD,39921.0,12.0,17.0,5294.0,2359
69,36,9.0,32,32,23.5,55713.0,20,388,57,Royal Never Give Up,27663.0,12.0,13.0,1077.0,1603
70,29,25.0,32,58,34.1,81451.0,15,938,85,Nigma Galaxy,53855.0,15.0,29.0,3298.0,2152
71,81,96.0,15,46,34.1,82052.0,31,1031,111,OG,84326.0,16.0,28.0,35320.0,3390
72,62,50.0,35,26,42.33,102304.0,30,957,114,Team Liquid,85932.0,18.0,14.0,19539.0,2738
73,78,8.0,30,29,42.33,103089.0,35,1056,112,PSG.LGD,70135.0,17.0,17.0,3253.0,2763
74,14,15.0,28,30,32.36,51658.0,5,769,77,OG,46715.0,15.0,30.0,1069.0,1886
75,60,21.0,5,48,32.36,88788.0,26,889,96,Team Liquid,69635.0,15.0,25.0,12428.0,2860
76,7,21.0,19,28,28.5,16942.0,4,577,59,Evil Geniuses,37063.0,10.0,10.0,2675.0,1464
77,40,56.0,4,27,28.5,35559.0,18,680,67,OG,53489.0,12.0,20.0,6354.0,1753
78,59,13.0,19,35,42.1,95681.0,28,1238,114,Team Aster,98821.0,20.0,38.0,22332.0,2917
79,47,20.0,28,22,42.1,88687.0,19,1497,98,PSG.LGD,67634.0,19.0,34.0,502.0,2243
80,22,11.0,37,37,37.12,59722.0,11,786,83,Evil Geniuses,55966.0,18.0,25.0,1543.0,1910
81,75,37.0,12,62,37.12,97414.0,37,1294,114,OG,96737.0,17.0,27.0,17927.0,3353
82,61,5.0,25,53,45.16,83955.0,23,1005,104,Royal Never Give Up,76856.0,21.0,31.0,20520.0,2241
83,51,9.0,24,72,45.16,99031.0,25,1228,109,PSG.LGD,79213.0,20.0,33.0,11203.0,2366
84,54,16.0,3,24,21.15,36928.0,16,383,67,Team Liquid,45462.0,8.0,5.0,11189.0,2012
85,6,6.0,16,27,21.15,24089.0,2,385,58,Team Secret,24566.0,10.0,4.0,888.0,1505
86,61,18.191974595842957,15,25,34.14,48380.0,26,783,86,Team Liquid,69609.0,13.504618937644342,19.03002309468822,8079.0,2480
87,31,18.191974595842957,27,41,34.14,35178.0,15,795,73,OG,49214.0,13.504618937644342,19.03002309468822,3242.0,1776
88,79,26.0,14,27,32.3,90928.0,37,759,101,BOOM Esports,74353.0,16.0,20.0,26309.0,3050
89,27,19.0,37,32,32.3,67334.0,14,765,82,Fnatic,48030.0,15.0,21.0,2557.0,2114
90,112,19.0,27,49,42.8,105473.0,50,857,118,Team Liquid,83378.0,20.0,24.0,20686.0,2902
91,50,10.0,50,33,42.8,115355.0,27,986,102,PSG.LGD,59101.0,19.0,29.0,200.0,2295
92,67,30.0,11,42,28.44,69872.0,27,833,93,OG,67600.0,14.0,25.0,10036.0,2939
93,20,18.0,27,34,28.44,44250.0,11,734,70,Team Liquid,47319.0,14.0,24.0,4490.0,1884
94,27,13.0,34,45,48.13,86518.0,16,1016,99,Fnatic,65549.0,22.0,40.0,4346.0,1863
95,79,16.0,16,31,48.13,110657.0,34,1237,116,Evil Geniuses,105581.0,22.0,31.0,19561.0,2470
96,28,18.191974595842957,27,35,46.13,81486.7612757732,14,923,81,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1691
97,51,18.191974595842957,14,48,46.13,81486.7612757732,27,885,93,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2150
98,26,18.191974595842957,7,46,37.11,81486.7612757732,18,699,83,Team Secret,72436.0,13.504618937644342,19.03002309468822,9776.290127020786,2069
99,15,18.191974595842957,19,29,37.11,81486.7612757732,7,682,69,Evil Geniuses,46530.0,13.504618937644342,19.03002309468822,9776.290127020786,1531
100,25,18.191974595842957,5,28,21.37,26877.0,18,409,60,Team Liquid,42735.0,13.504618937644342,19.03002309468822,4268.0,2003
101,10,18.191974595842957,18,22,21.37,16310.0,5,409,55,Team Secret,28269.0,13.504618937644342,19.03002309468822,447.0,1669
102,23,18.191974595842957,27,36,27.18,39668.0,8,449,63,Team Liquid,30470.0,13.0,19.0,1042.0,1521
103,57,5.0,9,49,27.18,59137.0,27,609,82,Nigma Galaxy,56837.0,12.0,11.0,17236.0,2383
104,58,18.191974595842957,14,25,32.59,81486.7612757732,36,784,92,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2854
105,25,18.191974595842957,36,34,32.59,81486.7612757732,14,467,68,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1637
106,28,42.0,38,42,29.19,52426.0,12,734,79,OG,42376.0,15.0,20.0,2013.0,2153
107,106,47.0,13,20,29.19,82090.0,37,674,95,Team Liquid,62217.0,14.0,20.0,7922.0,2958
108,39,18.191974595842957,23,58,43.4,42524.0,15,817,82,Fnatic,57243.0,13.504618937644342,19.03002309468822,4184.0,1770
109,68,18.191974595842957,17,11,43.4,61180.0,23,1015,94,Team Liquid,100725.0,13.504618937644342,19.03002309468822,12571.0,2294
110,97,18.191974595842957,20,21,48.44,115114.0,39,1162,128,Team Aster,109055.0,23.0,39.0,33349.0,3095
111,53,14.0,41,31,48.44,102945.0,20,1286,114,OG,80769.0,23.0,38.0,6534.0,2616
112,8,12.0,25,14,13.44,22164.0,3,206,39,OG,17361.0,6.0,7.0,169.0,1454
113,43,31.0,4,40,13.44,46277.0,25,330,54,Team Liquid,30369.0,7.0,6.0,2503.0,2489
114,51,18.191974595842957,16,43,41.24,51295.0,30,842,95,Evil Geniuses,73754.0,13.504618937644342,19.03002309468822,6973.0,2480
115,43,18.191974595842957,34,41,41.24,34862.0,16,728,84,PSG.LGD,50304.0,13.504618937644342,19.03002309468822,1150.0,1886
116,42,34.0,36,44,45.12,148075.0,20,1266,111,Team Secret,73022.0,19.0,34.0,1580.0,2726
117,83,41.0,21,37,45.12,112997.0,36,1589,131,Tundra Esports,126533.0,20.0,35.0,25979.0,3492
118,17,18.191974595842957,22,68,34.57,81486.7612757732,10,667,75,Evil Geniuses,44487.0,13.504618937644342,19.03002309468822,9776.290127020786,1830
119,45,18.191974595842957,10,23,34.57,81486.7612757732,20,615,81,Team Secret,63368.0,13.504618937644342,19.03002309468822,9776.290127020786,2088
120,34,20.0,36,46,30.21,43596.0,20,548,74,PSG.LGD,36222.0,13.0,15.0,959.0,1770
121,89,14.0,21,23,30.21,62671.0,36,465,87,Team Liquid,49611.0,13.0,4.0,6722.0,2270
122,49,31.0,29,29,39.54,92618.0,24,964,99,Team Aster,58196.0,19.0,31.0,1405.0,2403
123,73,21.0,24,51,39.54,81360.0,29,1189,111,Royal Never Give Up,95137.0,19.0,30.0,24278.0,2915
124,17,34.0,25,38,23.54,35074.0,9,531,64,Team Aster,33987.0,12.0,16.0,955.0,1934
125,62,38.0,9,39,23.54,64206.0,24,643,79,PSG.LGD,53336.0,12.0,15.0,9940.0,2727
126,78,2.0,5,69,25.4,72122.0,33,594,81,Team Secret,55583.0,12.0,13.0,16224.0,2672
127,8,31.0,35,19,25.4,29179.0,5,408,55,OG,27634.0,13.0,16.0,941.0,1441
128,52,3.0,15,68,28.23,83287.0,24,604,83,Team Liquid,59222.0,13.0,5.0,14876.0,2310
129,36,17.0,25,29,28.23,56783.0,15,441,73,OG,38940.0,11.0,10.0,4143.0,1839
130,18,44.0,37,22,39.45,86800.0,9,994,87,Tundra Esports,62192.0,19.0,34.0,3967.0,1874
131,87,25.0,9,52,39.45,98870.0,37,1089,114,Team Liquid,94813.0,18.0,35.0,35399.0,3114
132,49,31.0,5,26,23.31,51430.0,24,694,81,Tundra Esports,55431.0,12.0,20.0,13549.0,2854
133,7,46.0,26,22,23.31,31602.0,4,593,62,Team Spirit,34270.0,11.0,18.0,568.0,1849
134,59,10.0,36,46,37.23,108490.0,25,786,87,OG,50173.0,18.0,41.0,6842.0,1912
135,91,16.0,25,16,37.23,103441.0,36,914,109,Team Liquid,79180.0,18.0,15.0,25653.0,2999
136,21,18.191974595842957,38,48,33.4,62786.0,11,723,85,Nigma Galaxy,51804.0,15.0,14.0,16317.0,2024
137,97,17.0,11,45,33.4,106913.0,38,873,105,OG,69375.0,16.0,25.0,20023.0,3015
138,46,18.191974595842957,9,59,26.37,81486.7612757732,30,353,69,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2054
139,15,18.191974595842957,30,29,26.37,81486.7612757732,9,302,53,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1206
140,83,26.0,10,40,26.6,71406.0,29,645,90,Team Secret,62986.0,11.0,6.0,16549.0,2948
141,16,16.0,29,32,26.6,59434.0,10,546,68,Team Liquid,33292.0,10.0,6.0,2502.0,1822
142,3,18.191974595842957,26,37,25.4,10573.0,3,373,50,Team Liquid,26448.0,13.504618937644342,19.03002309468822,1848.0,1149
143,38,18.191974595842957,3,19,25.4,37886.0,26,506,71,Team Secret,58644.0,13.504618937644342,19.03002309468822,8453.0,2221
144,24,21.0,37,84,29.59,63592.0,11,735,77,OG,46610.0,14.0,19.0,11064.0,2028
145,85,28.0,11,24,29.59,84386.0,35,673,94,Team Spirit,62825.0,14.0,26.0,20079.0,2868
146,52,40.0,22,35,43.5,74124.0,23,1059,113,Evil Geniuses,85888.0,19.0,26.0,16901.0,2768
147,48,52.0,23,24,43.5,102267.0,22,1225,115,Team Aster,73871.0,19.0,26.0,1842.0,2849
148,17,51.0,36,37,37.23,55430.0,5,1035,94,Tundra Esports,64963.0,18.0,30.0,3615.0,2334
149,87,10.0,5,46,37.23,89471.0,36,995,114,Team Liquid,86740.0,18.0,34.0,10562.0,3335
150,127,33.0,45,25,47.33,201160.0,47,984,127,Tundra Esports,73574.0,23.0,36.0,5679.0,3341
151,126,24.0,48,64,47.33,187887.0,45,986,128,OG,91231.0,22.0,29.0,17575.0,3110
152,81,9.0,21,18,43.19,109124.0,34,791,110,Team Secret,75395.0,18.0,13.0,11811.0,2485
153,59,33.0,34,29,43.19,88395.0,20,908,99,Team Liquid,63550.0,16.0,17.0,5330.0,2145
154,70,18.191974595842957,19,28,29.12,59023.0,32,570,74,Team Secret,65127.0,13.504618937644342,19.03002309468822,11891.0,2246
155,48,18.191974595842957,32,24,29.12,38724.0,18,418,67,PSG.LGD,38983.0,13.504618937644342,19.03002309468822,913.0,1789
156,61,18.191974595842957,9,27,34.13,42747.0,25,823,85,Evil Geniuses,71551.0,13.504618937644342,19.03002309468822,8401.0,2333
157,20,18.191974595842957,26,31,34.13,19147.0,9,706,73,PSG.LGD,47379.0,13.504618937644342,19.03002309468822,2344.0,1845
158,58,18.191974595842957,14,46,32.33,40907.0,24,669,81,Team Secret,59902.0,13.504618937644342,19.03002309468822,5901.0,2255
159,22,18.191974595842957,25,19,32.33,37764.0,14,662,71,Evil Geniuses,40748.0,13.504618937644342,19.03002309468822,1077.0,1809
160,49,18.191974595842957,39,31,63.47,81486.7612757732,26,1239,99,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1704
161,89,18.191974595842957,27,21,63.47,81486.7612757732,39,1116,109,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2062
162,71,8.0,21,56,39.56,89724.0,29,1101,114,Royal Never Give Up,80649.0,19.0,35.0,16980.0,3088
163,35,12.0,29,30,39.56,71479.0,20,983,99,Fnatic,60545.0,19.0,29.0,2679.0,2369
164,84,49.0,16,50,40.41,92781.0,25,1155,117,Team Liquid,84594.0,20.0,30.0,22833.0,3173
165,49,35.0,25,23,40.41,95797.0,16,1169,106,Fnatic,65888.0,19.0,35.0,3695.0,2569
166,42,18.191974595842957,35,43,54.24,46779.0,15,1366,100,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,5784.0,2040
167,75,18.191974595842957,16,27,54.24,47412.0,33,1241,106,PSG.LGD,62238.098293113595,13.504618937644342,19.03002309468822,6729.0,2245
168,20,11.0,31,60,36.26,74751.0,6,839,84,Team Aster,61384.0,18.0,33.0,341.0,1945
169,49,7.0,6,38,36.26,67960.0,30,1171,108,PSG.LGD,90100.0,17.0,29.0,25234.0,3023
170,35,52.0,29,37,43.19,84803.0,16,1160,102,Team Secret,64779.0,20.0,26.0,3006.0,2120
171,63,3.0,17,73,43.19,74578.0,29,1020,112,PSG.LGD,94207.0,21.0,21.0,16219.0,2599
172,23,10.0,43,31,33.21,48833.0,10,766,85,Royal Never Give Up,48973.0,16.0,30.0,4665.0,2220
173,97,29.0,10,44,33.21,89884.0,42,1038,112,Team Aster,84997.0,16.0,31.0,20937.0,3571
174,59,18.191974595842957,9,62,25.32,55760.0,24,542,77,Fnatic,52303.0,11.0,7.0,12903.0,2283
175,23,13.0,24,17,25.32,37034.0,9,437,62,Team Liquid,32114.0,11.0,7.0,2449.0,1532
176,99,2.0,36,36,47.58,140379.0,46,1010,120,Team Liquid,89715.0,21.0,13.0,17598.0,2743
177,80,21.0,46,53,47.58,139611.0,36,1142,120,OG,67831.0,21.0,33.0,2663.0,2692
178,85,10.0,12,26,34.52,97234.0,34,961,111,Team Aster,82128.0,17.0,25.0,20788.0,3333
179,25,10.0,34,42,34.52,62904.0,10,1207,93,Royal Never Give Up,57471.0,17.0,24.0,2489.0,2465
180,95,36.0,25,65,32.7,155370.0,53,810,108,Evil Geniuses,71224.0,15.0,12.0,12833.0,3355
181,48,23.0,54,32,32.7,79846.0,23,609,88,Team Liquid,42867.0,14.0,5.0,1168.0,2203
182,103,6.0,15,37,35.37,86164.0,37,1007,116,Tundra Esports,89622.0,16.0,32.0,13121.0,3627
183,30,35.0,37,49,35.37,82465.0,15,982,92,Team Secret,58828.0,15.0,28.0,3334.0,2382
184,87,18.191974595842957,32,39,48.2,61828.0,35,960,101,OG,83344.0,13.504618937644342,19.03002309468822,4131.0,2426
185,67,18.191974595842957,36,17,48.2,48344.0,31,946,98,Team Liquid,71352.0,13.504618937644342,19.03002309468822,3260.0,2188
186,15,18.0,36,37,30.51,44931.0,6,677,72,Nigma Galaxy,43541.0,11.0,23.0,1443.0,1832
187,80,23.0,6,39,30.51,99126.0,36,743,98,Team Secret,70371.0,14.0,20.0,21826.0,2922
188,29,18.191974595842957,29,40,59.1,47363.0,15,1824,107,Team Secret,108321.0,13.504618937644342,19.03002309468822,7757.0,2139
189,70,18.191974595842957,15,33,59.1,67255.0,28,1684,112,PSG.LGD,133273.0,13.504618937644342,19.03002309468822,12536.0,2292
190,57,21.0,47,53,44.41,93413.0,22,1070,107,Royal Never Give Up,68025.0,20.0,30.0,9874.0,2551
191,105,8.0,25,48,44.41,129453.0,46,1084,122,Team Aster,91284.0,21.0,18.0,12542.0,3419
192,51,37.0,2,44,24.4,41415.0,23,803,85,PSG.LGD,64005.0,12.0,24.0,28177.0,2885
193,7,74.0,23,23,24.4,30268.0,2,678,64,Team Spirit,37257.0,11.0,23.0,462.0,1891
194,69,62.0,14,31,32.4,92188.0,28,912,103,Team Spirit,70731.0,15.0,27.0,12051.0,3211
195,30,34.0,28,49,32.4,55554.0,14,764,82,PSG.LGD,52032.0,14.0,28.0,1299.0,2165
196,53,6.0,13,41,25.36,56666.0,21,614,81,Fnatic,51968.0,12.0,9.0,17019.0,2428
197,30,16.0,21,26,25.36,42023.0,12,660,69,Team Aster,35884.0,12.0,15.0,1199.0,1957
198,35,3.0,31,26,28.13,55968.0,12,653,80,PSG.LGD,46592.0,14.0,27.0,1516.0,2303
199,69,7.0,13,38,28.13,78588.0,31,710,91,Team Aster,62098.0,13.0,26.0,10941.0,2870
200,32,18.191974595842957,23,30,40.38,81486.7612757732,16,788,82,Evil Geniuses,56793.0,13.504618937644342,19.03002309468822,9776.290127020786,1913
201,59,18.191974595842957,16,18,40.38,81486.7612757732,22,741,92,Team Secret,68295.0,13.504618937644342,19.03002309468822,9776.290127020786,2336
202,61,33.0,26,41,40.49,91653.0,25,881,104,Team Secret,61854.0,19.0,22.0,5201.0,2534
203,47,65.0,26,31,40.49,94565.0,26,1221,118,Team Liquid,89190.0,20.0,27.0,11625.0,3237
204,81,17.0,14,64,31.26,92943.0,35,617,96,Team Secret,72188.0,14.0,14.0,13967.0,2830
205,22,65.0,35,30,31.26,50160.0,14,650,74,Team Liquid,38035.0,15.0,22.0,2749.0,1844
206,29,5.0,37,37,32.5,69242.0,16,801,88,Royal Never Give Up,53967.0,16.0,28.0,4740.0,2398
207,69,44.0,17,34,32.5,92346.0,37,978,108,PSG.LGD,77016.0,16.0,28.0,16688.0,3452
208,17,1.0,25,16,29.43,34400.0,7,589,73,Team Secret,37680.0,12.0,19.03002309468822,1237.0,1723
209,58,10.0,7,33,29.43,49872.0,24,742,88,OG,66067.0,13.0,7.0,17890.0,2386
210,35,18.191974595842957,4,40,16.41,26620.0,14,227,46,OG,37591.0,13.504618937644342,19.03002309468822,8889.0,1535
211,8,18.191974595842957,16,41,16.41,16408.0,4,199,41,Team Secret,16590.0,13.504618937644342,19.03002309468822,160.0,1189
212,45,18.0,36,49,34.14,67064.0,19,643,87,Team Liquid,45593.0,15.0,15.0,720.0,2037
213,84,9.0,20,35,34.14,95705.0,36,785,98,PSG.LGD,66088.0,15.0,15.0,14346.0,2615
214,67,18.191974595842957,19,53,27.2,63197.0,29,481,82,OG,47708.0,12.0,13.0,11197.0,2435
215,41,42.0,29,50,27.2,66422.0,19,485,70,Team Secret,36572.0,12.0,11.0,1056.0,1869
216,51,12.0,16,26,33.1,58467.0,19,784,96,OG,76665.0,14.0,22.0,12753.0,2519
217,38,25.0,19,26,33.1,47707.0,16,757,90,Evil Geniuses,54876.0,14.0,12.0,3940.0,2185
218,68,13.0,34,58,62.15,58447.0,28,1063,104,Fnatic,85201.0,26.0,62.0,8891.0,1899
219,76,7.0,31,17,62.15,62813.0,34,1421,105,Team Secret,91857.0,26.0,21.0,2615.0,1945
220,56,18.191974595842957,13,55,32.48,81486.7612757732,21,523,72,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1790
221,31,18.191974595842957,21,31,32.48,81486.7612757732,13,404,59,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1259
222,71,18.191974595842957,34,64,42.8,121013.0,24,978,102,Team Secret,68991.0,13.504618937644342,19.03002309468822,10752.0,2421
223,106,18.191974595842957,25,30,42.8,143359.0,33,1237,114,Nigma Galaxy,88413.0,13.504618937644342,19.03002309468822,26284.0,2854
224,38,7.0,32,30,30.21,67256.0,20,625,76,Nigma Galaxy,41903.0,12.0,16.0,435.0,1982
225,79,114.0,20,32,30.21,86601.0,30,759,95,Team Liquid,68708.0,15.0,16.0,24735.0,2974
226,50,4.0,15,51,26.16,78528.0,26,618,82,PSG.LGD,60782.0,13.0,10.0,22648.0,2412
227,33,6.0,26,26,26.16,73679.0,15,522,71,Team Aster,40044.0,12.0,20.0,726.0,1909
228,50,14.0,27,41,46.32,155760.0,19,1269,112,Team Secret,75441.0,22.0,27.0,18957.0,2611
229,68,23.0,19,27,46.32,87562.0,27,1148,113,Team Spirit,100447.0,22.0,30.0,26777.0,2583
230,63,21.0,36,32,51.23,110559.0,20,1283,113,Team Liquid,83707.0,19.0,11.0,12165.0,2259
231,90,10.0,20,50,51.23,93862.0,35,1065,118,Team Secret,102653.0,20.0,9.0,13073.0,2552
232,29,9.0,30,36,31.4,78533.0,15,816,86,Team Secret,54932.0,14.0,21.0,992.0,2328
233,56,41.0,15,32,31.4,86558.0,30,880,103,OG,72768.0,15.0,24.0,14981.0,3311
234,53,20.0,27,57,56.59,146633.0,23,2080,125,PSG.LGD,102616.0,26.0,33.0,4345.0,2675
235,79,56.0,23,44,56.59,123315.0,27,1994,134,Team Aster,128829.0,27.0,41.0,10808.0,2976
236,100,25.0,34,14,54.52,60214.0,39,1247,107,Team Liquid,76760.0,22.0,22.0,3517.0,2273
